Term	GO
GOMF_STRUCTURAL_CONSTITUENT_OF_POSTSYNAPTIC_ACTIN_CYTOSKELETON	GO:0098973
GOMF_G_PROTEIN_COUPLED_GLUTAMATE_RECEPTOR_ACTIVITY	GO:0098988
GOMF_LIGAND_GATED_MONOATOMIC_CATION_CHANNEL_ACTIVITY	GO:0099094
GOMF_LIGAND_GATED_MONOATOMIC_ANION_CHANNEL_ACTIVITY	GO:0099095
GOMF_CHANNEL_ACTIVATOR_ACTIVITY	GO:0099103
GOMF_POTASSIUM_CHANNEL_ACTIVATOR_ACTIVITY	GO:0099104
GOMF_RNA_POLYMERASE_II_C_TERMINAL_DOMAIN_BINDING	GO:0099122
GOMF_STRUCTURAL_CONSTITUENT_OF_POSTSYNAPSE	GO:0099186
GOMF_LIGAND_GATED_MONOATOMIC_ION_CHANNEL_ACTIVITY_INVOLVED_IN_REGULATION_OF_PRESYNAPTIC_MEMBRANE_POTENTIAL	GO:0099507
GOMF_VOLTAGE_GATED_MONOATOMIC_ION_CHANNEL_ACTIVITY_INVOLVED_IN_REGULATION_OF_PRESYNAPTIC_MEMBRANE_POTENTIAL	GO:0099508
GOMF_VOLTAGE_GATED_CALCIUM_CHANNEL_ACTIVITY_INVOLVED_IN_REGULATION_OF_CYTOSOLIC_CALCIUM_LEVELS	GO:0099511
GOMF_G_PROTEIN_COUPLED_NEUROTRANSMITTER_RECEPTOR_ACTIVITY	GO:0099528
GOMF_SEROTONIN_RECEPTOR_ACTIVITY	GO:0099589
GOMF_NEUROTRANSMITTER_RECEPTOR_REGULATOR_ACTIVITY	GO:0099602
GOMF_LIGAND_GATED_CALCIUM_CHANNEL_ACTIVITY	GO:0099604
GOMF_DEUBIQUITINASE_ACTIVITY	GO:0101005
GOMF_ESTROGEN_16_ALPHA_HYDROXYLASE_ACTIVITY	GO:0101020
GOMF_ESTROGEN_2_HYDROXYLASE_ACTIVITY	GO:0101021
GOMF_PHOSPHATIDYL_PHOSPHOLIPASE_B_ACTIVITY	GO:0102545
GOMF_MYRISTOYL_COA_HYDROLASE_ACTIVITY	GO:0102991
GOMF_16_HYDROXYPALMITATE_DEHYDROGENASE_ACTIVITY	GO:0103002
GOMF_PHOSPHATIDYLINOSITOL_3_5_BISPHOSPHATE_PHOSPHATASE_ACTIVITY	GO:0106018
GOMF_PHOSPHATIDYLINOSITOL_4_5_BISPHOSPHATE_PHOSPHATASE_ACTIVITY	GO:0106019
GOMF_TRNA_PSEUDOURIDINE_SYNTHASE_ACTIVITY	GO:0106029
GOMF_LNCRNA_BINDING	GO:0106222
GOMF_HYDROPEROXY_ICOSATETRAENOATE_DEHYDRATASE_ACTIVITY	GO:0106256
GOMF_NADPLUS_PROTEIN_ARGININE_ADP_RIBOSYLTRANSFERASE_ACTIVITY	GO:0106274
GOMF_PROTEIN_SERINE_KINASE_ACTIVITY	GO:0106310
GOMF_XMP_5_NUCLEOSIDASE_ACTIVITY	GO:0106411
GOMF_CARBOXYLESTERASE_ACTIVITY	GO:0106435
GOMF_LIPID_TRANSFER_ACTIVITY	GO:0120013
GOMF_PHOSPHOLIPID_TRANSFER_ACTIVITY	GO:0120014
GOMF_STEROL_TRANSFER_ACTIVITY	GO:0120015
GOMF_SPHINGOLIPID_TRANSFER_ACTIVITY	GO:0120016
GOMF_PHOSPHATIDYLCHOLINE_TRANSFER_ACTIVITY	GO:0120019
GOMF_SULFATIDE_BINDING	GO:0120146
GOMF_INTRACILIARY_TRANSPORT_PARTICLE_B_BINDING	GO:0120170
GOMF_ACYL_COA_BINDING	GO:0120227
GOMF_FATTY_ACID_OMEGA_HYDROXYLASE_ACTIVITY	GO:0120250
GOMF_PROTEIN_SERINE_THREONINE_KINASE_BINDING	GO:0120283
GOMF_LONG_CHAIN_FATTY_ACID_OMEGA_1_HYDROXYLASE_ACTIVITY	GO:0120319
GOMF_MODIFICATION_DEPENDENT_PROTEIN_BINDING	GO:0140030
GOMF_PHOSPHORYLATION_DEPENDENT_PROTEIN_BINDING	GO:0140031
GOMF_METHYLATION_DEPENDENT_PROTEIN_BINDING	GO:0140034
GOMF_UBIQUITINATION_LIKE_MODIFICATION_DEPENDENT_PROTEIN_BINDING	GO:0140035
GOMF_CLASS_I_DNA_APURINIC_OR_APYRIMIDINIC_SITE_ENDONUCLEASE_ACTIVITY	GO:0140078
GOMF_CATALYTIC_ACTIVITY_ACTING_ON_DNA	GO:0140097
GOMF_CATALYTIC_ACTIVITY_ACTING_ON_RNA	GO:0140098
GOMF_CATALYTIC_ACTIVITY_ACTING_ON_A_TRNA	GO:0140101
GOMF_CATALYTIC_ACTIVITY_ACTING_ON_A_RRNA	GO:0140102
GOMF_CATALYTIC_ACTIVITY_ACTING_ON_A_GLYCOPROTEIN	GO:0140103
GOMF_MOLECULAR_CARRIER_ACTIVITY	GO:0140104
GOMF_TRANSCRIPTION_REGULATOR_ACTIVITY	GO:0140110
GOMF_MECHANOSENSITIVE_MONOATOMIC_CATION_CHANNEL_ACTIVITY	GO:0140135
GOMF_NUCLEOCYTOPLASMIC_CARRIER_ACTIVITY	GO:0140142
GOMF_MONOCARBOXYLATE_SODIUM_SYMPORTER_ACTIVITY	GO:0140161
GOMF_GENERAL_TRANSCRIPTION_INITIATION_FACTOR_ACTIVITY	GO:0140223
GOMF_EXOGENOUS_PROTEIN_BINDING	GO:0140272
GOMF_GENERAL_TRANSCRIPTION_INITIATION_FACTOR_BINDING	GO:0140296
GOMF_DNA_BINDING_TRANSCRIPTION_FACTOR_BINDING	GO:0140297
GOMF_SMALL_MOLECULE_SENSOR_ACTIVITY	GO:0140299
GOMF_INTRAMEMBRANE_LIPID_TRANSPORTER_ACTIVITY	GO:0140303
GOMF_PROTEIN_SEQUESTERING_ACTIVITY	GO:0140311
GOMF_CARGO_ADAPTOR_ACTIVITY	GO:0140312
GOMF_MOLECULAR_SEQUESTERING_ACTIVITY	GO:0140313
GOMF_PROTEIN_TRANSPORTER_ACTIVITY	GO:0140318
GOMF_ATPASE_COUPLED_INTRAMEMBRANE_LIPID_TRANSPORTER_ACTIVITY	GO:0140326
GOMF_FLIPPASE_ACTIVITY	GO:0140327
GOMF_FLOPPASE_ACTIVITY	GO:0140328
GOMF_GLYCEROPHOSPHOLIPID_FLIPPASE_ACTIVITY	GO:0140333
GOMF_PHOSPHATIDYLCHOLINE_FLIPPASE_ACTIVITY	GO:0140345
GOMF_P_TYPE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	GO:0140358
GOMF_ABC_TYPE_TRANSPORTER_ACTIVITY	GO:0140359
GOMF_IMMUNE_RECEPTOR_ACTIVITY	GO:0140375
GOMF_MONOATOMIC_CATION_BICARBONATE_SYMPORTER_ACTIVITY	GO:0140410
GOMF_TRANSCRIPTION_REGULATOR_INHIBITOR_ACTIVITY	GO:0140416
GOMF_PROTEIN_CYSTEINE_S_STEAROYLTRANSFERASE_ACTIVITY	GO:0140439
GOMF_CYTOSKELETON_NUCLEAR_MEMBRANE_ANCHOR_ACTIVITY	GO:0140444
GOMF_PROTEIN_DEMETHYLASE_ACTIVITY	GO:0140457
GOMF_CHROMATIN_PROTEIN_ADAPTOR_ACTIVITY	GO:0140463
GOMF_METAL_ION_SEQUESTERING_ACTIVITY	GO:0140487
GOMF_METAL_DEPENDENT_DEUBIQUITINASE_ACTIVITY	GO:0140492
GOMF_PROTEIN_RNA_ADAPTOR_ACTIVITY	GO:0140517
GOMF_TRANSCRIPTION_REGULATOR_ACTIVATOR_ACTIVITY	GO:0140537
GOMF_HISTONE_READER_ACTIVITY	GO:0140566
GOMF_PROTEIN_CARRIER_CHAPERONE	GO:0140597
GOMF_DNA_DAMAGE_SENSOR_ACTIVITY	GO:0140612
GOMF_CATALYTIC_ACTIVITY_ACTING_ON_A_NUCLEIC_ACID	GO:0140640
GOMF_ATP_DEPENDENT_ACTIVITY	GO:0140657
GOMF_ATP_DEPENDENT_CHROMATIN_REMODELER_ACTIVITY	GO:0140658
GOMF_ATP_DEPENDENT_PROTEIN_FOLDING_CHAPERONE	GO:0140662
GOMF_ATP_DEPENDENT_DNA_DAMAGE_SENSOR_ACTIVITY	GO:0140664
GOMF_ANNEALING_ACTIVITY	GO:0140666
GOMF_MOLECULAR_FUNCTION_ACTIVATOR_ACTIVITY	GO:0140677
GOMF_MOLECULAR_FUNCTION_INHIBITOR_ACTIVITY	GO:0140678
GOMF_HISTONE_H3K9ME_H3K9ME2_DEMETHYLASE_ACTIVITY	GO:0140683
GOMF_HISTONE_H3K9ME2_H3K9ME3_DEMETHYLASE_ACTIVITY	GO:0140684
GOMF_MOLECULAR_CONDENSATE_SCAFFOLD_ACTIVITY	GO:0140693
GOMF_HISTONE_CHAPERONE_ACTIVITY	GO:0140713
GOMF_ENZYME_SUBSTRATE_ADAPTOR_ACTIVITY	GO:0140767
GOMF_PROTEIN_CONTAINING_COMPLEX_DESTABILIZING_ACTIVITY	GO:0140776
GOMF_METAL_ION_SENSOR_ACTIVITY	GO:0140784
GOMF_NADPLUS_PROTEIN_ASPARTATE_ADP_RIBOSYLTRANSFERASE_ACTIVITY	GO:0140806
GOMF_MRNA_5_PHOSPHATASE_ACTIVITY	GO:0140818
GOMF_THIOREDOXIN_DEPENDENT_PEROXIREDOXIN_ACTIVITY	GO:0140824
GOMF_METAL_CATION_MONOATOMIC_CATION_ANTIPORTER_ACTIVITY	GO:0140828
GOMF_BICARBONATE_MONOATOMIC_ANION_ANTIPORTER_ACTIVITY	GO:0140829
GOMF_AMINO_ACID_MONOATOMIC_CATION_ANTIPORTER_ACTIVITY	GO:0140848
GOMF_HISTONE_UBIQUITIN_LIGASE_ACTIVITY	GO:0140852
GOMF_PORE_FORMING_ACTIVITY	GO:0140911
GOMF_HISTONE_DEUBIQUITINASE_ACTIVITY	GO:0140934
GOMF_HISTONE_H3_METHYLTRANSFERASE_ACTIVITY	GO:0140938
GOMF_HISTONE_H4_METHYLTRANSFERASE_ACTIVITY	GO:0140939
GOMF_HISTONE_H4K20_MONOMETHYLTRANSFERASE_ACTIVITY	GO:0140944
GOMF_HISTONE_H3K4_MONOMETHYLTRANSFERASE_ACTIVITY	GO:0140945
GOMF_HISTONE_H3K9_MONOMETHYLTRANSFERASE_ACTIVITY	GO:0140948
GOMF_HISTONE_H3K36_TRIMETHYLTRANSFERASE_ACTIVITY	GO:0140955
GOMF_HISTONE_MODIFYING_ACTIVITY	GO:0140993
GOMF_RNA_POLYMERASE_II_CTD_HEPTAPEPTIDE_REPEAT_MODIFYING_ACTIVITY	GO:0140994
GOMF_HISTONE_H3_KINASE_ACTIVITY	GO:0140996
GOMF_HISTONE_H3K4_TRIMETHYLTRANSFERASE_ACTIVITY	GO:0140999
GOMF_MOLECULAR_TAG_ACTIVITY	GO:0141047
GOMF_HISTONE_H2A_UBIQUITIN_LIGASE_ACTIVITY	GO:0141053
GOMF_HISTONE_H4_DEMETHYLASE_ACTIVITY	GO:0141058
GOMF_ADP_D_RIBOSE_MODIFICATION_DEPENDENT_PROTEIN_BINDING	GO:0160002
GOMF_HISTONE_DECROTONYLASE_ACTIVITY	GO:0160009
GOMF_NEUROPEPTIDE_ACTIVITY	GO:0160041
GOMF_UBIQUITIN_LIGASE_COMPLEX_SCAFFOLD_ACTIVITY	GO:0160072
GOMF_CATECHOLAMINE_BINDING	GO:1901338
GOMF_AZOLE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	GO:1901474
GOMF_CARBOHYDRATE_DERIVATIVE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	GO:1901505
GOMF_PHOSPHATIDYLGLYCEROL_BINDING	GO:1901611
GOMF_CARDIOLIPIN_BINDING	GO:1901612
GOMF_ORGANIC_HYDROXY_COMPOUND_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	GO:1901618
GOMF_SULFUR_COMPOUND_BINDING	GO:1901681
GOMF_SULFUR_COMPOUND_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	GO:1901682
GOMF_SALT_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	GO:1901702
GOMF_PHOSPHATIDYLINOSITOL_PHOSPHATE_BINDING	GO:1901981
GOMF_VOLTAGE_GATED_POTASSIUM_CHANNEL_ACTIVITY_INVOLVED_IN_VENTRICULAR_CARDIAC_MUSCLE_CELL_ACTION_POTENTIAL_REPOLARIZATION	GO:1902282
GOMF_CERAMIDE_1_PHOSPHATE_BINDING	GO:1902387
GOMF_CERAMIDE_1_PHOSPHATE_TRANSFER_ACTIVITY	GO:1902388
GOMF_PHOSPHATIDYLINOSITOL_BISPHOSPHATE_BINDING	GO:1902936
GOMF_CUPROUS_ION_BINDING	GO:1903136
GOMF_GAP_JUNCTION_CHANNEL_ACTIVITY_INVOLVED_IN_CELL_COMMUNICATION_BY_ELECTRICAL_COUPLING	GO:1903763
GOMF_S_ADENOSYL_L_METHIONINE_BINDING	GO:1904047
GOMF_HEPARAN_SULFATE_BINDING	GO:1904399
GOMF_PEPTIDE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	GO:1904680
GOMF_TORC2_COMPLEX_BINDING	GO:1904841
GOMF_VOLTAGE_GATED_MONOATOMIC_ION_CHANNEL_ACTIVITY_INVOLVED_IN_REGULATION_OF_POSTSYNAPTIC_MEMBRANE_POTENTIAL	GO:1905030
GOMF_RETROMER_COMPLEX_BINDING	GO:1905394
GOMF_POLYSOME_BINDING	GO:1905538
GOMF_PHOSPHATIDIC_ACID_TRANSFER_ACTIVITY	GO:1990050
GOMF_HISTONE_METHYLTRANSFERASE_BINDING	GO:1990226
GOMF_STEROID_HORMONE_BINDING	GO:1990239
GOMF_N6_METHYLADENOSINE_CONTAINING_RNA_BINDING	GO:1990247
GOMF_KERATIN_FILAMENT_BINDING	GO:1990254
GOMF_RNA_POLYMERASE_II_C_TERMINAL_DOMAIN_PHOSPHOSERINE_BINDING	GO:1990269
GOMF_PRERIBOSOME_BINDING	GO:1990275
GOMF_K48_LINKED_DEUBIQUITINASE_ACTIVITY	GO:1990380
GOMF_UBIQUITIN_SPECIFIC_PROTEASE_BINDING	GO:1990381
GOMF_NADPLUS_PROTEIN_ADP_RIBOSYLTRANSFERASE_ACTIVITY	GO:1990404
GOMF_PROTEIN_ANTIGEN_BINDING	GO:1990405
GOMF_EXTRACELLULAR_MATRIX_PROTEIN_BINDING	GO:1990430
GOMF_U1_SNRNP_BINDING	GO:1990446
GOMF_TRANSFERRIN_RECEPTOR_BINDING	GO:1990459
GOMF_MRNA_CDS_BINDING	GO:1990715
GOMF_UBIQUITIN_LIGASE_ACTIVATOR_ACTIVITY	GO:1990757
GOMF_ARRESTIN_FAMILY_PROTEIN_BINDING	GO:1990763
GOMF_PROTEIN_TYROSINE_KINASE_BINDING	GO:1990782
GOMF_DNA_DNA_ANNEALING_ACTIVITY	GO:1990814
GOMF_POLY_A_RNA_POLYMERASE_ACTIVITY	GO:1990817
GOMF_SEQUENCE_SPECIFIC_MRNA_BINDING	GO:1990825
GOMF_PROMOTER_SPECIFIC_CHROMATIN_BINDING	GO:1990841
GOMF_5_8S_RRNA_BINDING	GO:1990932
GOMF_SPLICING_FACTOR_BINDING	GO:1990935
GOMF_UBIQUITIN_LIGASE_INHIBITOR_ACTIVITY	GO:1990948
GOMF_GLYCOGEN_BINDING	GO:2001069
