Gene stable ID	UniProtKB/Swiss-Prot ID	Gene name
ENSG00000166762	Q96P56	CATSPER2
ENSG00000151882		CCL28
ENSG00000273984		MUC4
ENSG00000166762		CATSPER2
ENSG00000181778	Q8N6L7	TMEM252
ENSG00000279686		
ENSG00000185532	Q13976	PRKG1
ENSG00000137672	Q9Y210	TRPC6
ENSG00000164124	Q7Z5S9	TMEM144
ENSG00000185532		PRKG1
ENSG00000137672		TRPC6
ENSG00000147655	Q6UXX9	RSPO2
ENSG00000214114	Q99417	MYCBP
ENSG00000214114		MYCBP
ENSG00000171222	P57086	SCAND1
ENSG00000113845	Q9NPL8	TIMMDC1
ENSG00000113845		TIMMDC1
ENSG00000143889	Q8WVV9	HNRNPLL
ENSG00000147655		RSPO2
ENSG00000281630		MUC20
ENSG00000116544	O95886	DLGAP3
ENSG00000164512	Q3KP44	ANKRD55
ENSG00000164512		ANKRD55
ENSG00000143889		HNRNPLL
ENSG00000073584	Q969G3	SMARCE1
ENSG00000035403		VCL
ENSG00000136895		GARNL3
ENSG00000176095	Q92551	IP6K1
ENSG00000176095		IP6K1
ENSG00000111530	Q86VP6	CAND1
ENSG00000111530		CAND1
ENSG00000100299	P15289	ARSA
ENSG00000100722	Q6PJT7	ZC3H14
ENSG00000117016	Q9UJD0	RIMS3
ENSG00000100722		ZC3H14
ENSG00000173926	Q86UD3	MARCHF3
ENSG00000103415		HMOX2
ENSG00000206140		TMEM191C
ENSG00000169213	P20337	RAB3B
ENSG00000163866		SMIM12
ENSG00000073584		SMARCE1
ENSG00000206140	A6NGB0	TMEM191C
ENSG00000115946	Q9NRX1	PNO1
ENSG00000171045	Q96NA8	TSNARE1
ENSG00000115946		PNO1
ENSG00000171045		TSNARE1
ENSG00000163866	Q96EX1	SMIM12
ENSG00000138764	Q16589	CCNG2
ENSG00000262473		GART
ENSG00000262473	P22102	GART
ENSG00000262911	Q9NX36	DNAJC28
ENSG00000138764		CCNG2
ENSG00000262795		IFNGR2
ENSG00000262795	P38484	IFNGR2
ENSG00000126233	P55000	SLURP1
ENSG00000136010	Q3SY69	ALDH1L2
ENSG00000035403	P18206	VCL
ENSG00000136010		ALDH1L2
ENSG00000263160	P56557	TMEM50B
ENSG00000146005	Q9BQI7	PSD2
ENSG00000263160		TMEM50B
ENSG00000146005		PSD2
ENSG00000263238	P43234	CTSO
ENSG00000262505		
ENSG00000176788		BASP1
ENSG00000262635		TDO2
ENSG00000262635	P48775	TDO2
ENSG00000103415	P30519	HMOX2
ENSG00000285839		
ENSG00000176788	P80723	BASP1
ENSG00000162384	Q9NWV4	CZIB
ENSG00000136895	Q5VVW2	GARNL3
ENSG00000100228	O95755	RAB36
ENSG00000100228		RAB36
ENSG00000189060	P07305	H1-0
ENSG00000164169	Q6P2P2	PRMT9
ENSG00000184113		CLDN5
ENSG00000184113	O00501	CLDN5
ENSG00000157111	Q8WVE6	TMEM171
ENSG00000198919	Q86Y13	DZIP3
ENSG00000164169		PRMT9
ENSG00000173120	Q9Y2K7	KDM2A
ENSG00000184949	F5H4B4	FAM227A
ENSG00000184949		FAM227A
ENSG00000162391	Q8WW52	FAM151A
ENSG00000155897	P40145	ADCY8
ENSG00000198919		DZIP3
ENSG00000085224	P46100	ATRX
ENSG00000281991	A0A087WTH1	TMEM265
ENSG00000085224		ATRX
ENSG00000155897		ADCY8
ENSG00000164219	P53609	PGGT1B
ENSG00000159069		FBXW5
ENSG00000177432	Q96NT1	NAP1L5
ENSG00000183246	A6NJZ7	RIMBP3C
ENSG00000107882	Q9UMX1	SUFU
ENSG00000100249	O95567	C22orf31
ENSG00000101336	P08631	HCK
ENSG00000159069	Q969U6	FBXW5
ENSG00000163530	Q7Z7J5	DPPA2
ENSG00000151458	Q9ULJ7	ANKRD50
ENSG00000180155	P0DP58	LYNX1
ENSG00000101336		HCK
ENSG00000164197	Q86T96	RNF180
ENSG00000180155		LYNX1
ENSG00000176919	P07360	C8G
ENSG00000164197		RNF180
ENSG00000285708		
ENSG00000176919		C8G
ENSG00000284505		LYNX1-SLURP2
ENSG00000145649	P12544	GZMA
ENSG00000100034	P49593	PPM1F
ENSG00000278216	Q6UWM9	UGT2A3
ENSG00000100034		PPM1F
ENSG00000278216		UGT2A3
ENSG00000275190	P36537	UGT2B10
ENSG00000173120		KDM2A
ENSG00000165533		TTC8
ENSG00000184925	Q6JVE5	LCN12
ENSG00000277132		UGT2B15
ENSG00000274058		TMPRSS11E
ENSG00000156873		PHKG2
ENSG00000275272	Q96MU7	YTHDC1
ENSG00000155329	Q8TBK6	ZCCHC10
ENSG00000178764	Q9Y6X8	ZHX2
ENSG00000275272		YTHDC1
ENSG00000178764		ZHX2
ENSG00000083750	Q5VZM2	RRAGB
ENSG00000155329		ZCCHC10
ENSG00000170290	O00631	SLN
ENSG00000083750		RRAGB
ENSG00000156873	P15735	PHKG2
ENSG00000184925		LCN12
ENSG00000239642		MEIKIN
ENSG00000273772	Q16637	SMN2
ENSG00000239642	A0A087WXM9	MEIKIN
ENSG00000273772		SMN2
ENSG00000138035	Q8TCS8	PNPT1
ENSG00000107317		PTGDS
ENSG00000101842	Q86XK7	VSIG1
ENSG00000276910	Q13888	GTF2H2
ENSG00000101842		VSIG1
ENSG00000276910		GTF2H2
ENSG00000144837	Q53H76	PLA1A
ENSG00000196118		CFAP119
ENSG00000278461	P82909	MRPS36
ENSG00000138035		PNPT1
ENSG00000278461		MRPS36
ENSG00000107317	P41222	PTGDS
ENSG00000277273		CDK7
ENSG00000277429	O75920	SERF1B
ENSG00000277429		SERF1B
ENSG00000144837		PLA1A
ENSG00000170962	Q9GZP0	PDGFD
ENSG00000277273	P50613	CDK7
ENSG00000170962		PDGFD
ENSG00000170837	Q9NS67	GPR27
ENSG00000145692	Q93088	BHMT
ENSG00000284341		
ENSG00000276068		NAIP
ENSG00000277868	Q86Z20	CCDC125
ENSG00000145692		BHMT
ENSG00000285542		
ENSG00000214402	Q6ZST4	LCNL1
ENSG00000277868		CCDC125
ENSG00000156298	P41732	TSPAN7
ENSG00000281742		MCCC2
ENSG00000163424	Q96M34	TEX55
ENSG00000147604		RPL7
ENSG00000163424		TEX55
ENSG00000279247	Q9Y3D8	AK6
ENSG00000279247		AK6
ENSG00000146006	O43300	LRRTM2
ENSG00000146006		LRRTM2
ENSG00000148362	Q9BUH6	PAXX
ENSG00000276463	Q16594	TAF9
ENSG00000274803		BDP1
ENSG00000135218	P16671	CD36
ENSG00000276463		TAF9
ENSG00000196118	A1A4V9	CFAP119
ENSG00000011260	Q9Y5J1	UTP18
ENSG00000274575	P01703	IGLV1-40
ENSG00000147604	P18124	RPL7
ENSG00000145780	Q96JP0	FEM1C
ENSG00000274854	P01699	IGLV1-44
ENSG00000011260		UTP18
ENSG00000276618	O75943	RAD17
ENSG00000280866	A0A0A0MS00	IGLV3-32
ENSG00000276618		RAD17
ENSG00000275349		SMN1
ENSG00000277421		ZNF280B
ENSG00000135218		CD36
ENSG00000275349	Q16637	SMN1
ENSG00000281471	A0A075B6J1	IGLV5-37
ENSG00000156298		TSPAN7
ENSG00000115350	Q9NR33	POLE4
ENSG00000278293	P04211	IGLV7-43
ENSG00000273737	A0A0B4J1U3	IGLV1-36
ENSG00000275499	P59817	ZNF280A
ENSG00000281536	A0A0G2JS06	
ENSG00000281345	A0A075B6J2	IGLV2-33
ENSG00000281145		IGLV5-45
ENSG00000275013	P78395	PRAME
ENSG00000275581	O75920	SERF1A
ENSG00000275581		SERF1A
ENSG00000163814	Q9H5V8	CDCP1
ENSG00000275013		PRAME
ENSG00000135625		EGR4
ENSG00000169583	O95833	CLIC3
ENSG00000141200	Q8N4N8	KIF2B
ENSG00000274671	Q8N4S9	MARVELD2
ENSG00000274671		MARVELD2
ENSG00000135625	Q05215	EGR4
ENSG00000273814		OCLN
ENSG00000280514		
ENSG00000166266	Q93034	CUL5
ENSG00000275045	Q13888	GTF2H2
ENSG00000275045		GTF2H2
ENSG00000126759	P27918	CFP
ENSG00000166266		CUL5
ENSG00000180549	Q11130	FUT7
ENSG00000102870	Q9UEG4	ZNF629
ENSG00000165533	Q8TAM2	TTC8
ENSG00000278613	Q13075	NAIP
ENSG00000278613		NAIP
ENSG00000121594	P33681	CD80
ENSG00000126759		CFP
ENSG00000124228		DDX27
ENSG00000104324	Q9Y646	CPQ
ENSG00000077684	Q6IE81	JADE1
ENSG00000104324		CPQ
ENSG00000277773		SMN2
ENSG00000277773	Q16637	SMN2
ENSG00000101181		MTG2
ENSG00000175938	Q9BRQ5	ORAI3
ENSG00000278839	O75920	SERF1B
ENSG00000101181	Q9H4K7	MTG2
ENSG00000175938		ORAI3
ENSG00000278839		SERF1B
ENSG00000082068	Q9NW82	WDR70
ENSG00000000005	Q9H2S6	TNMD
ENSG00000082068		WDR70
ENSG00000143954	Q6UW15	REG3G
ENSG00000077684		JADE1
ENSG00000107281	Q9NQX5	NPDC1
ENSG00000107281		NPDC1
ENSG00000203485		INF2
ENSG00000274675		GTF2H2C_2
ENSG00000274675	Q6P1K8	GTF2H2C_2
ENSG00000273873	A6H8Y1	BDP1
ENSG00000273873		BDP1
ENSG00000275300		MCCC2
ENSG00000054179	Q9Y5L3	ENTPD2
ENSG00000115386	P05451	REG1A
ENSG00000100038	O95985	TOP3B
ENSG00000099377	Q9H2F3	HSD3B7
ENSG00000100038		TOP3B
ENSG00000079337	O95398	RAPGEF3
ENSG00000173114	Q9H3W5	LRRN3
ENSG00000099377		HSD3B7
ENSG00000154975	Q9NS85	CA10
ENSG00000173114		LRRN3
ENSG00000152147		GEMIN6
ENSG00000272835		SMDT1
ENSG00000272835	Q9H4I9	SMDT1
ENSG00000275079		LPCAT1
ENSG00000274972	Q64ET8	FRG2
ENSG00000152147	Q8WXD5	GEMIN6
ENSG00000186193	Q86UD0	SAPCD2
ENSG00000273397	P56556	NDUFA6
ENSG00000273397		NDUFA6
ENSG00000127920	P61952	GNG11
ENSG00000274811	Q96KA5	CLPTM1L
ENSG00000275145	Q14331	FRG1
ENSG00000274811		CLPTM1L
ENSG00000275145		FRG1
ENSG00000112769		LAMA4
ENSG00000272532		CYP2D6
ENSG00000272000		
ENSG00000276996	Q01959	SLC6A3
ENSG00000197355	Q3KQV9	UAP1L1
ENSG00000197355		UAP1L1
ENSG00000147256	Q6ZRI8	ARHGAP36
ENSG00000211637	A0A075B6H9	IGLV4-69
ENSG00000136986	Q9BUN8	DERL1
ENSG00000261793		
ENSG00000211642	A0A075B6I4	IGLV10-54
ENSG00000147256		ARHGAP36
ENSG00000185863	A6NLX4	TMEM210
ENSG00000154975		CA10
ENSG00000136986		DERL1
ENSG00000140262	Q99081	TCF12
ENSG00000185863		TMEM210
ENSG00000211638	A0A075B6I0	IGLV8-61
ENSG00000079337		RAPGEF3
ENSG00000211639	A0A075B6I1	IGLV4-60
ENSG00000099365	P61266	STX1B
ENSG00000211640	P01721	IGLV6-57
ENSG00000197893	Q86VF7	NRAP
ENSG00000211641	A0A075B6I3	IGLV11-55
ENSG00000169575		VPREB1
ENSG00000169575	P12018	VPREB1
ENSG00000112769	Q16363	LAMA4
ENSG00000075429	Q9UF02	CACNG5
ENSG00000075429		CACNG5
ENSG00000140262		TCF12
ENSG00000269405	Q9GZY0	NXF2
ENSG00000211643	A0A0A0MRZ9	IGLV5-52
ENSG00000211644	P01701	IGLV1-51
ENSG00000211645	A0A075B6I6	IGLV1-50
ENSG00000176248	Q9UJX6	ANAPC2
ENSG00000223350	A0A0B4J1Y8	IGLV9-49
ENSG00000211647	A0A075B6I7	IGLV5-48
ENSG00000197893		NRAP
ENSG00000211648	P01700	IGLV1-47
ENSG00000211649	A0A075B6I9	IGLV7-46
ENSG00000111816	P42685	FRK
ENSG00000137713	P30154	PPP2R1B
ENSG00000211650	A0A087WSX0	IGLV5-45
ENSG00000158164	P0CG34	TMSB15A
ENSG00000158164	P0DX04	TMSB15A
ENSG00000211651	P01699	IGLV1-44
ENSG00000211652	P04211	IGLV7-43
ENSG00000066855		MTFR1
ENSG00000176101	O43805	SSNA1
ENSG00000211653	P01703	IGLV1-40
ENSG00000176101		SSNA1
ENSG00000211654	A0A075B6J1	IGLV5-37
ENSG00000011052		NME1-NME2
ENSG00000211655	A0A0B4J1U3	IGLV1-36
ENSG00000075223	Q99985	SEMA3C
ENSG00000176058		TPRN
ENSG00000137713		PPP2R1B
ENSG00000146469	P01282	VIP
ENSG00000115239		ASB3
ENSG00000146469		VIP
ENSG00000187860		CCDC157
ENSG00000103496		STX4
ENSG00000176058	Q4KMQ1	TPRN
ENSG00000075223		SEMA3C
ENSG00000187713	Q969S6	TMEM203
ENSG00000233198	P0DH78	RNF224
ENSG00000172239	Q9H074	PAIP1
ENSG00000187860	Q569K6	CCDC157
ENSG00000115239	Q9Y575	ASB3
ENSG00000172239		PAIP1
ENSG00000292167		PRDM9
ENSG00000281013	P56556	NDUFA6
ENSG00000281013		NDUFA6
ENSG00000280688		CEP72
ENSG00000281757		
ENSG00000281861		SLC9A3
ENSG00000198719	O00548	DLL1
ENSG00000198719		DLL1
ENSG00000120539	Q96GX5	MASTL
ENSG00000177989		CIMAP1B
ENSG00000177989	A8MYP8	CIMAP1B
ENSG00000198569		SLC34A3
ENSG00000120539		MASTL
ENSG00000198569	Q8N130	SLC34A3
ENSG00000146802	Q9H0V1	TMEM168
ENSG00000154229		PRKCA
ENSG00000234965	B8ZZ34	SHISA8
ENSG00000234965		SHISA8
ENSG00000066855	Q15390	MTFR1
ENSG00000146802		TMEM168
ENSG00000172967	Q5GH77	XKR3
ENSG00000102010	P51813	BMX
ENSG00000154229	P17252	PRKCA
ENSG00000188229	P68371	TUBB4B
ENSG00000285602		
ENSG00000107890		ANKRD26
ENSG00000100221	Q15040	JOSD1
ENSG00000188163	Q6J272	CIMIP2A
ENSG00000100221		JOSD1
ENSG00000107890	Q9UPS8	ANKRD26
ENSG00000188163		CIMIP2A
ENSG00000080822		CLDND1
ENSG00000186231	Q96NJ5	KLHL32
ENSG00000186231		KLHL32
ENSG00000116016		EPAS1
ENSG00000188986	Q8WX92	NELFB
ENSG00000198113	Q9NXH8	TOR4A
ENSG00000198435	Q7Z6K4	NRARP
ENSG00000103496	Q12846	STX4
ENSG00000135269	Q9UGI8	TES
ENSG00000135269		TES
ENSG00000101224		CDC25B
ENSG00000116016	Q99814	EPAS1
ENSG00000064652	Q9Y343	SNX24
ENSG00000166682		TMPRSS5
ENSG00000282966		CYP2D6
ENSG00000064652		SNX24
ENSG00000101224	P30305	CDC25B
ENSG00000283008		CYP2D7
ENSG00000182111	A6NP11	ZNF716
ENSG00000130540	Q9BR01	SULT4A1
ENSG00000130540		SULT4A1
ENSG00000149488	Q8TDI7	TMC2
ENSG00000083123	P21953	BCKDHB
ENSG00000080822	Q9NY35	CLDND1
ENSG00000167394	Q96K58	ZNF668
ENSG00000149488		TMC2
ENSG00000182287		AP1S2
ENSG00000177732	O15370	SOX12
ENSG00000182287	P56377	AP1S2
ENSG00000135631		RAB11FIP5
ENSG00000135631	Q9BXF6	RAB11FIP5
ENSG00000170373	P01037	CST1
ENSG00000100341	Q7Z6Z6	PNPLA5
ENSG00000167394		ZNF668
ENSG00000100341		PNPLA5
ENSG00000101441	P01036	CST4
ENSG00000173930	Q6ZQN7	SLCO4C1
ENSG00000111581	P57740	NUP107
ENSG00000167395	O15015	ZNF646
ENSG00000167395		ZNF646
ENSG00000169188	Q9UBZ4	APEX2
ENSG00000255439		
ENSG00000113532	Q92187	ST8SIA4
ENSG00000113532		ST8SIA4
ENSG00000111581		NUP107
ENSG00000167397		VKORC1
ENSG00000134970	Q9Y3B3	TMED7
ENSG00000292169		ABT1
ENSG00000292170		BTN2A1
ENSG00000134970		TMED7
ENSG00000167397	Q9BQB6	VKORC1
ENSG00000186367	P59773	MINAR2
ENSG00000292175		HMGN4
ENSG00000292177		BTN1A1
ENSG00000175344		CHRNA7
ENSG00000166682	Q9H3S3	TMPRSS5
ENSG00000088854	Q5TEA3	DNAAF9
ENSG00000112706	Q17R60	IMPG1
ENSG00000112706		IMPG1
ENSG00000120156	Q02763	TEK
ENSG00000124257		NEURL2
ENSG00000124257	Q9BR09	NEURL2
ENSG00000292118		CCDC74B
ENSG00000167780		SOAT2
ENSG00000120156		TEK
ENSG00000135241	Q9NP80	PNPLA8
ENSG00000292119		MZT2B
ENSG00000117859	Q96SU4	OSBPL9
ENSG00000292120		TUBA3E
ENSG00000112031		MTRF1L
ENSG00000100345	P35579	MYH9
ENSG00000292130		SMPD4
ENSG00000112031	Q9UGC7	MTRF1L
ENSG00000158578	P22557	ALAS2
ENSG00000142279	A6NIX2	WTIP
ENSG00000241224	A0A1B0GTC6	C3orf85
ENSG00000142279		WTIP
ENSG00000241224		C3orf85
ENSG00000148143		ZNF462
ENSG00000249861	A8MUM7	LGALS16
ENSG00000249861		LGALS16
ENSG00000100345		MYH9
ENSG00000089048	Q9H501	ESF1
ENSG00000206530		CFAP44
ENSG00000158578		ALAS2
ENSG00000135241		PNPLA8
ENSG00000000419		DPM1
ENSG00000196357	Q8N9K5	ZNF565
ENSG00000292140		RAB6C
ENSG00000110675		ELMOD1
ENSG00000146374	Q9BXY4	RSPO3
ENSG00000167780	O75908	SOAT2
ENSG00000276920	Q969F2	NKD2
ENSG00000196357		ZNF565
ENSG00000203485	Q27J81	INF2
ENSG00000110675	Q8N336	ELMOD1
ENSG00000187122	O75093	SLIT1
ENSG00000238269	Q5JRK9	PAGE2B
ENSG00000205302	O60749	SNX2
ENSG00000187122		SLIT1
ENSG00000238269		PAGE2B
ENSG00000276482		SLC12A7
ENSG00000198478	Q9UJC5	SH3BGRL2
ENSG00000148143	Q96JM2	ZNF462
ENSG00000205302		SNX2
ENSG00000275333		FAM120B
ENSG00000275333	Q96EK7	FAM120B
ENSG00000275555	O00548	DLL1
ENSG00000275555		DLL1
ENSG00000000419	O60762	DPM1
ENSG00000206530	Q96MT7	CFAP44
ENSG00000234068	Q7Z2X7	PAGE2
ENSG00000234068		PAGE2
ENSG00000100302	Q96D21	RASD2
ENSG00000139318	Q16828	DUSP6
ENSG00000141198	O75674	TOM1L1
ENSG00000139318		DUSP6
ENSG00000026559	Q9UIX4	KCNG1
ENSG00000026559		KCNG1
ENSG00000161558	Q96AN5	TMEM143
ENSG00000198125		MB
ENSG00000148156	Q9Y614	ACTL7B
ENSG00000161558		TMEM143
ENSG00000187003	Q9Y615	ACTL7A
ENSG00000168634	Q8IUB5	WFDC13
ENSG00000149651	Q6UDR6	SPINT4
ENSG00000105854		PON2
ENSG00000198125	P02144	MB
ENSG00000237440		ZNF737
ENSG00000127720	Q8N6Q8	METTL25
ENSG00000117859		OSBPL9
ENSG00000237440	O75373	ZNF737
ENSG00000124160	Q9HCD5	NCOA5
ENSG00000127720		METTL25
ENSG00000124160		NCOA5
ENSG00000173848	Q7Z628	NET1
ENSG00000173848		NET1
ENSG00000221963	Q9BWW8	APOL6
ENSG00000164796	Q7Z407	CSMD3
ENSG00000112379	Q5TH69	ARFGEF3
ENSG00000105854	Q15165	PON2
ENSG00000178372	Q9NZT1	CALML5
ENSG00000128313	Q9BWW9	APOL5
ENSG00000171570		RAB4B-EGLN2
ENSG00000164796		CSMD3
ENSG00000001036	Q9BTY2	FUCA2
ENSG00000001036		FUCA2
ENSG00000178363	P27482	CALML3
ENSG00000141198		TOM1L1
ENSG00000103507	O14874	BCKDK
ENSG00000111145	P41970	ELK3
ENSG00000168306		ACOX2
ENSG00000111145		ELK3
ENSG00000277263	P01903	HLA-DRA
ENSG00000169302	Q8WU08	STK32A
ENSG00000275798		BTNL2
ENSG00000168306	Q99424	ACOX2
ENSG00000103507		BCKDK
ENSG00000169302		STK32A
ENSG00000105176	O94763	URI1
ENSG00000105176		URI1
ENSG00000160886	Q17RY6	LY6K
ENSG00000119899	Q9NRA2	SLC17A5
ENSG00000128335	Q9BQE5	APOL2
ENSG00000160886		LY6K
ENSG00000131979	P30793	GCH1
ENSG00000196372	Q8WXK3	ASB13
ENSG00000280148		
ENSG00000128335		APOL2
ENSG00000130193	Q8WUY1	THEM6
ENSG00000130193		THEM6
ENSG00000151572		ANO4
ENSG00000103510		KAT8
ENSG00000164929	Q8WXS3	BAALC
ENSG00000253313	Q8IVY1	C1orf210
ENSG00000075340	P35612	ADD2
ENSG00000162396	Q7L3T8	PARS2
ENSG00000284686		
ENSG00000214491	B5MCN3	SEC14L6
ENSG00000167653	O43653	PSCA
ENSG00000214491		SEC14L6
ENSG00000167653		PSCA
ENSG00000141232	P50616	TOB1
ENSG00000159882	Q9UIE0	ZNF230
ENSG00000075340		ADD2
ENSG00000206069	Q6ICI0	LHFPL7
ENSG00000159882		ZNF230
ENSG00000206069		LHFPL7
ENSG00000144847	Q5DX21	IGSF11
ENSG00000144847		IGSF11
ENSG00000281020		SNTG2
ENSG00000172164	Q13884	SNTB1
ENSG00000172164		SNTB1
ENSG00000176160	Q4G112	HSF5
ENSG00000176407		KCMF1
ENSG00000131116	Q96B54	ZNF428
ENSG00000162378	Q9C0D3	ZYG11B
ENSG00000131116		ZNF428
ENSG00000103510	Q9H7Z6	KAT8
ENSG00000162378		ZYG11B
ENSG00000163629	Q12923	PTPN13
ENSG00000197077	Q9BY89	KIAA1671
ENSG00000163629		PTPN13
ENSG00000159885		ZNF222
ENSG00000176407	Q9P0J7	KCMF1
ENSG00000175344	P36544	CHRNA7
ENSG00000197077		KIAA1671
ENSG00000159885	Q9UK12	ZNF222
ENSG00000240563	Q5T7N2	L1TD1
ENSG00000185559		DLK1
ENSG00000284773		
ENSG00000057608	P50395	GDI2
ENSG00000057608		GDI2
ENSG00000151572	Q32M45	ANO4
ENSG00000196924		FLNA
ENSG00000044115		CTNNA1
ENSG00000100053	P26998	CRYBB3
ENSG00000100053		CRYBB3
ENSG00000153551	Q96FZ5	CMTM7
ENSG00000052344	Q16651	PRSS8
ENSG00000177103	Q8TD84	DSCAML1
ENSG00000052344		PRSS8
ENSG00000185559	P80370	DLK1
ENSG00000153551		CMTM7
ENSG00000117862	O95881	TXNDC12
ENSG00000131941	Q8IUC4	RHPN2
ENSG00000117862		TXNDC12
ENSG00000244752	P43320	CRYBB2
ENSG00000138180	Q53EZ4	CEP55
ENSG00000138180		CEP55
ENSG00000112290	Q92558	WASF1
ENSG00000145451	O75311	GLRA3
ENSG00000128272	P18848	ATF4
ENSG00000131941		RHPN2
ENSG00000177103		DSCAML1
ENSG00000128272		ATF4
ENSG00000134153	Q9NPA0	EMC7
ENSG00000134153		EMC7
ENSG00000269858		EGLN2
ENSG00000119866		BCL11A
ENSG00000182405	Q96DM1	PGBD4
ENSG00000112290		WASF1
ENSG00000285434	P07320	CRYGD
ENSG00000285011	P07315	CRYGC
ENSG00000186188	Q5NUL3	FFAR4
ENSG00000186188		FFAR4
ENSG00000112029	Q9UKT4	FBXO5
ENSG00000119866	Q9H165	BCL11A
ENSG00000163611	Q8N0Z3	SPICE1
ENSG00000243725	O95801	TTC4
ENSG00000163611		SPICE1
ENSG00000101347	Q9Y3Z3	SAMHD1
ENSG00000269858	Q96KS0	EGLN2
ENSG00000095464	P51160	PDE6C
ENSG00000171872	Q5JT82	KLF17
ENSG00000171872		KLF17
ENSG00000131013	Q8WUA2	PPIL4
ENSG00000131013		PPIL4
ENSG00000101347		SAMHD1
ENSG00000178226	Q5K4E3	PRSS36
ENSG00000110237	Q96PE2	ARHGEF17
ENSG00000110237		ARHGEF17
ENSG00000134152	Q9H079	KATNBL1
ENSG00000162407	O14495	PLPP3
ENSG00000134152		KATNBL1
ENSG00000178226		PRSS36
ENSG00000130023		ERMARD
ENSG00000049759	Q96PU5	NEDD4L
ENSG00000180263	Q6ZV73	FGD6
ENSG00000100368	P32927	CSF2RB
ENSG00000180263		FGD6
ENSG00000163513	P37173	TGFBR2
ENSG00000148690	Q70Z53	FRA10AC1
ENSG00000100368		CSF2RB
ENSG00000105767	Q8NFZ8	CADM4
ENSG00000049759		NEDD4L
ENSG00000268797		
ENSG00000163877	Q8TAD8	SNIP1
ENSG00000163877		SNIP1
ENSG00000103490	Q9ULZ3	PYCARD
ENSG00000034510	P63313	TMSB10
ENSG00000103490		PYCARD
ENSG00000214513	A8MTQ0	NOTO
ENSG00000047249	Q9UI12	ATP6V1H
ENSG00000164117	Q9NRD0	FBXO8
ENSG00000164117		FBXO8
ENSG00000047249		ATP6V1H
ENSG00000108370		RGS9
ENSG00000108231		LGI1
ENSG00000100077	P35626	GRK3
ENSG00000273993	Q15262	PTPRK
ENSG00000100077		GRK3
ENSG00000273993		PTPRK
ENSG00000157184	P23786	CPT2
ENSG00000157184		CPT2
ENSG00000128463	Q5J8M3	EMC4
ENSG00000108370	O75916	RGS9
ENSG00000125551	Q02325	PLGLB2
ENSG00000128463		EMC4
ENSG00000275122	Q8N1K5	THEMIS
ENSG00000275122		THEMIS
ENSG00000233636	O76001	OR2J3
ENSG00000243441	Q9UGF6	OR5V1
ENSG00000075461	Q9UBN1	CACNG4
ENSG00000101216		GMEB2
ENSG00000234100	Q9UGF5	OR14J1
ENSG00000237258	Q9GZK7	OR11A1
ENSG00000198815		FOXJ3
ENSG00000223852	Q9NU63	ZFP57
ENSG00000105738	O60292	SIPA1L3
ENSG00000101216	Q9UKD1	GMEB2
ENSG00000198382	Q9P2Y5	UVRAG
ENSG00000239741	Q5SQ64	LY6G6F
ENSG00000229470	P36915	GNL1
ENSG00000229470		GNL1
ENSG00000231094	Q9UIG5	PSORS1C1
ENSG00000105738		SIPA1L3
ENSG00000198382		UVRAG
ENSG00000231094		PSORS1C1
ENSG00000103310	Q05996	ZP2
ENSG00000233813	Q9Y676	MRPS18B
ENSG00000228652	Q9Y3N9	OR2W1
ENSG00000236560		PPP1R11
ENSG00000236560	O60927	PPP1R11
ENSG00000233813		MRPS18B
ENSG00000154447	Q7Z6J0	SH3RF1
ENSG00000197457	Q9NZ72	STMN3
ENSG00000115364	P49406	MRPL19
ENSG00000115364		MRPL19
ENSG00000267022		
ENSG00000154447		SH3RF1
ENSG00000236843		NRM
ENSG00000223448	Q06643	LTB
ENSG00000197457		STMN3
ENSG00000236843	Q8IXM6	NRM
ENSG00000231319	O76000	OR2B3
ENSG00000231041	Q5JQF7	LINC01556
ENSG00000239836		PSMB9
ENSG00000239836	P28065	PSMB9
ENSG00000044115	P35221	CTNNA1
ENSG00000156831		NSMCE2
ENSG00000231488		ABHD16A
ENSG00000243509	O95407	TNFRSF6B
ENSG00000175311	Q8N8V4	ANKS4B
ENSG00000237051		GABBR1
ENSG00000114487	Q86VD1	MORC1
ENSG00000237051	Q9UBS5	GABBR1
ENSG00000124374	Q9ULR5	PAIP2B
ENSG00000231488	O95870	ABHD16A
ENSG00000233439	Q9UIG5	PSORS1C1
ENSG00000140526		ABHD2
ENSG00000100206	Q14565	DMC1
ENSG00000233439		PSORS1C1
ENSG00000183813	P51679	CCR4
ENSG00000234343		NEU1
ENSG00000166002	Q9NRQ5	SMCO4
ENSG00000100206		DMC1
ENSG00000234343	Q99519	NEU1
ENSG00000226437		TRIM39
ENSG00000231543		C2
ENSG00000226437	Q9HCM9	TRIM39
ENSG00000156831	Q96MF7	NSMCE2
ENSG00000163586	P07148	FABP1
ENSG00000166002		SMCO4
ENSG00000231543	P06681	C2
ENSG00000108231	O95970	LGI1
ENSG00000163586		FABP1
ENSG00000231321	P28702	RXRB
ENSG00000183206		POTEC
ENSG00000231321		RXRB
ENSG00000114446	Q9NWB7	IFT57
ENSG00000159210	Q96H20	SNF8
ENSG00000130023	Q5T6L9	ERMARD
ENSG00000159210		SNF8
ENSG00000168813	Q8TCN5	ZNF507
ENSG00000226651	O00299	CLIC1
ENSG00000259101		LY6G6F-LY6G6D
ENSG00000235155	O96024	B3GALT4
