Term	GO
GOBP_MEMBRANE_PROTEIN_INTRACELLULAR_DOMAIN_PROTEOLYSIS	GO:0031293
GOBP_LYMPHOCYTE_COSTIMULATION	GO:0031294
GOBP_REGULATION_OF_CELLULAR_CATABOLIC_PROCESS	GO:0031329
GOBP_NEGATIVE_REGULATION_OF_CELLULAR_CATABOLIC_PROCESS	GO:0031330
GOBP_POSITIVE_REGULATION_OF_CELLULAR_CATABOLIC_PROCESS	GO:0031331
GOBP_NEGATIVE_REGULATION_OF_PROTEIN_CONTAINING_COMPLEX_ASSEMBLY	GO:0031333
GOBP_POSITIVE_REGULATION_OF_PROTEIN_CONTAINING_COMPLEX_ASSEMBLY	GO:0031334
GOBP_REGULATION_OF_VESICLE_FUSION	GO:0031338
GOBP_NEGATIVE_REGULATION_OF_VESICLE_FUSION	GO:0031339
GOBP_POSITIVE_REGULATION_OF_VESICLE_FUSION	GO:0031340
GOBP_REGULATION_OF_CELL_KILLING	GO:0031341
GOBP_NEGATIVE_REGULATION_OF_CELL_KILLING	GO:0031342
GOBP_POSITIVE_REGULATION_OF_CELL_KILLING	GO:0031343
GOBP_REGULATION_OF_CELL_PROJECTION_ORGANIZATION	GO:0031344
GOBP_NEGATIVE_REGULATION_OF_CELL_PROJECTION_ORGANIZATION	GO:0031345
GOBP_POSITIVE_REGULATION_OF_CELL_PROJECTION_ORGANIZATION	GO:0031346
GOBP_REGULATION_OF_DEFENSE_RESPONSE	GO:0031347
GOBP_NEGATIVE_REGULATION_OF_DEFENSE_RESPONSE	GO:0031348
GOBP_POSITIVE_REGULATION_OF_DEFENSE_RESPONSE	GO:0031349
GOBP_N_TERMINAL_PROTEIN_AMINO_ACID_MODIFICATION	GO:0031365
GOBP_POSITIVE_REGULATION_OF_PROSTAGLANDIN_BIOSYNTHETIC_PROCESS	GO:0031394
GOBP_NEGATIVE_REGULATION_OF_PROTEIN_UBIQUITINATION	GO:0031397
GOBP_POSITIVE_REGULATION_OF_PROTEIN_UBIQUITINATION	GO:0031398
GOBP_REGULATION_OF_PROTEIN_MODIFICATION_PROCESS	GO:0031399
GOBP_NEGATIVE_REGULATION_OF_PROTEIN_MODIFICATION_PROCESS	GO:0031400
GOBP_POSITIVE_REGULATION_OF_PROTEIN_MODIFICATION_PROCESS	GO:0031401
GOBP_KERATINIZATION	GO:0031424
GOBP_REGULATION_OF_MRNA_3_END_PROCESSING	GO:0031440
GOBP_POSITIVE_REGULATION_OF_MRNA_3_END_PROCESSING	GO:0031442
GOBP_NUCLEAR_MEMBRANE_REASSEMBLY	GO:0031468
GOBP_PROTEIN_CONTAINING_COMPLEX_LOCALIZATION	GO:0031503
GOBP_PERICENTRIC_HETEROCHROMATIN_FORMATION	GO:0031508
GOBP_SUBTELOMERIC_HETEROCHROMATIN_FORMATION	GO:0031509
GOBP_RUFFLE_ORGANIZATION	GO:0031529
GOBP_POSITIVE_REGULATION_OF_EXIT_FROM_MITOSIS	GO:0031536
GOBP_BRAIN_DERIVED_NEUROTROPHIC_FACTOR_RECEPTOR_SIGNALING_PATHWAY	GO:0031547
GOBP_REGULATION_OF_TERMINATION_OF_DNA_TEMPLATED_TRANSCRIPTION	GO:0031554
GOBP_DNA_INTEGRITY_CHECKPOINT_SIGNALING	GO:0031570
GOBP_MITOTIC_INTRA_S_DNA_DAMAGE_CHECKPOINT_SIGNALING	GO:0031573
GOBP_SPINDLE_CHECKPOINT_SIGNALING	GO:0031577
GOBP_MEMBRANE_RAFT_ORGANIZATION	GO:0031579
GOBP_HEMIDESMOSOME_ASSEMBLY	GO:0031581
GOBP_ACTIVATION_OF_PHOSPHOLIPASE_D_ACTIVITY	GO:0031584
GOBP_REGULATION_OF_INOSITOL_1_4_5_TRISPHOSPHATE_SENSITIVE_CALCIUM_RELEASE_CHANNEL_ACTIVITY	GO:0031585
GOBP_CELL_SUBSTRATE_ADHESION	GO:0031589
GOBP_WYBUTOSINE_METABOLIC_PROCESS	GO:0031590
GOBP_REGULATION_OF_FEVER_GENERATION	GO:0031620
GOBP_POSITIVE_REGULATION_OF_FEVER_GENERATION	GO:0031622
GOBP_RECEPTOR_INTERNALIZATION	GO:0031623
GOBP_TELOMERIC_LOOP_FORMATION	GO:0031627
GOBP_POSITIVE_REGULATION_OF_SYNAPTIC_VESICLE_FUSION_TO_PRESYNAPTIC_ACTIVE_ZONE_MEMBRANE	GO:0031632
GOBP_ZYMOGEN_ACTIVATION	GO:0031638
GOBP_PLASMINOGEN_ACTIVATION	GO:0031639
GOBP_KILLING_OF_CELLS_OF_ANOTHER_ORGANISM	GO:0031640
GOBP_REGULATION_OF_MYELINATION	GO:0031641
GOBP_NEGATIVE_REGULATION_OF_MYELINATION	GO:0031642
GOBP_POSITIVE_REGULATION_OF_MYELINATION	GO:0031643
GOBP_REGULATION_OF_NERVOUS_SYSTEM_PROCESS	GO:0031644
GOBP_NEGATIVE_REGULATION_OF_NERVOUS_SYSTEM_PROCESS	GO:0031645
GOBP_POSITIVE_REGULATION_OF_NERVOUS_SYSTEM_PROCESS	GO:0031646
GOBP_REGULATION_OF_PROTEIN_STABILITY	GO:0031647
GOBP_PROTEIN_DESTABILIZATION	GO:0031648
GOBP_HEAT_GENERATION	GO:0031649
GOBP_REGULATION_OF_HEAT_GENERATION	GO:0031650
GOBP_POSITIVE_REGULATION_OF_HEAT_GENERATION	GO:0031652
GOBP_LIPOPOLYSACCHARIDE_MEDIATED_SIGNALING_PATHWAY	GO:0031663
GOBP_REGULATION_OF_LIPOPOLYSACCHARIDE_MEDIATED_SIGNALING_PATHWAY	GO:0031664
GOBP_NEGATIVE_REGULATION_OF_LIPOPOLYSACCHARIDE_MEDIATED_SIGNALING_PATHWAY	GO:0031665
GOBP_POSITIVE_REGULATION_OF_LIPOPOLYSACCHARIDE_MEDIATED_SIGNALING_PATHWAY	GO:0031666
GOBP_CELLULAR_RESPONSE_TO_EXTRACELLULAR_STIMULUS	GO:0031668
GOBP_CELLULAR_RESPONSE_TO_NUTRIENT	GO:0031670
GOBP_PROTECTION_FROM_NON_HOMOLOGOUS_END_JOINING_AT_TELOMERE	GO:0031848
GOBP_NEGATIVE_REGULATION_OF_SYNAPTIC_PLASTICITY	GO:0031914
GOBP_POSITIVE_REGULATION_OF_SYNAPTIC_PLASTICITY	GO:0031915
GOBP_TOR_SIGNALING	GO:0031929
GOBP_REGULATION_OF_GLUCOCORTICOID_METABOLIC_PROCESS	GO:0031943
GOBP_NEGATIVE_REGULATION_OF_GLUCOCORTICOID_METABOLIC_PROCESS	GO:0031944
GOBP_REGULATION_OF_GLUCOCORTICOID_BIOSYNTHETIC_PROCESS	GO:0031946
GOBP_REGULATION_OF_PROTEIN_AUTOPHOSPHORYLATION	GO:0031952
GOBP_NEGATIVE_REGULATION_OF_PROTEIN_AUTOPHOSPHORYLATION	GO:0031953
GOBP_POSITIVE_REGULATION_OF_PROTEIN_AUTOPHOSPHORYLATION	GO:0031954
GOBP_CORTICOSTEROID_RECEPTOR_SIGNALING_PATHWAY	GO:0031958
GOBP_RESPONSE_TO_CORTICOSTEROID	GO:0031960
GOBP_LOCOMOTION_INVOLVED_IN_LOCOMOTORY_BEHAVIOR	GO:0031987
GOBP_REGULATION_OF_FATTY_ACID_BETA_OXIDATION	GO:0031998
GOBP_NEGATIVE_REGULATION_OF_FATTY_ACID_BETA_OXIDATION	GO:0031999
GOBP_POSITIVE_REGULATION_OF_FATTY_ACID_BETA_OXIDATION	GO:0032000
GOBP_NEGATIVE_REGULATION_OF_TOR_SIGNALING	GO:0032007
GOBP_POSITIVE_REGULATION_OF_TOR_SIGNALING	GO:0032008
GOBP_ARF_PROTEIN_SIGNAL_TRANSDUCTION	GO:0032011
GOBP_ISG15_PROTEIN_CONJUGATION	GO:0032020
GOBP_POSITIVE_REGULATION_OF_INSULIN_SECRETION	GO:0032024
GOBP_RESPONSE_TO_MAGNESIUM_ION	GO:0032026
GOBP_MITOCHONDRIAL_DNA_METABOLIC_PROCESS	GO:0032042
GOBP_CARDIOLIPIN_METABOLIC_PROCESS	GO:0032048
GOBP_CILIARY_BASAL_BODY_ORGANIZATION	GO:0032053
GOBP_NEGATIVE_REGULATION_OF_TRANSLATION_IN_RESPONSE_TO_STRESS	GO:0032055
GOBP_POSITIVE_REGULATION_OF_TRANSLATION_IN_RESPONSE_TO_STRESS	GO:0032056
GOBP_BLEB_ASSEMBLY	GO:0032060
GOBP_REGULATION_OF_NUCLEASE_ACTIVITY	GO:0032069
GOBP_REGULATION_OF_DEOXYRIBONUCLEASE_ACTIVITY	GO:0032070
GOBP_REGULATION_OF_ENDODEOXYRIBONUCLEASE_ACTIVITY	GO:0032071
GOBP_NEGATIVE_REGULATION_OF_NUCLEASE_ACTIVITY	GO:0032074
GOBP_POSITIVE_REGULATION_OF_NUCLEASE_ACTIVITY	GO:0032075
GOBP_NEGATIVE_REGULATION_OF_NF_KAPPAB_TRANSCRIPTION_FACTOR_ACTIVITY	GO:0032088
GOBP_NEGATIVE_REGULATION_OF_PROTEIN_BINDING	GO:0032091
GOBP_POSITIVE_REGULATION_OF_PROTEIN_BINDING	GO:0032092
GOBP_RESPONSE_TO_FOOD	GO:0032094
GOBP_REGULATION_OF_RESPONSE_TO_FOOD	GO:0032095
GOBP_NEGATIVE_REGULATION_OF_RESPONSE_TO_FOOD	GO:0032096
GOBP_REGULATION_OF_APPETITE	GO:0032098
GOBP_REGULATION_OF_RESPONSE_TO_EXTERNAL_STIMULUS	GO:0032101
GOBP_NEGATIVE_REGULATION_OF_RESPONSE_TO_EXTERNAL_STIMULUS	GO:0032102
GOBP_POSITIVE_REGULATION_OF_RESPONSE_TO_EXTERNAL_STIMULUS	GO:0032103
GOBP_REGULATION_OF_RESPONSE_TO_EXTRACELLULAR_STIMULUS	GO:0032104
GOBP_POSITIVE_REGULATION_OF_RESPONSE_TO_EXTRACELLULAR_STIMULUS	GO:0032106
GOBP_ACTIVATION_OF_PROTEIN_KINASE_ACTIVITY	GO:0032147
GOBP_ACTIVATION_OF_PROTEIN_KINASE_B_ACTIVITY	GO:0032148
GOBP_TRANSPOSITION	GO:0032196
GOBP_TELOMERE_ORGANIZATION	GO:0032200
GOBP_TELOMERE_ASSEMBLY	GO:0032202
GOBP_REGULATION_OF_TELOMERE_MAINTENANCE	GO:0032204
GOBP_NEGATIVE_REGULATION_OF_TELOMERE_MAINTENANCE	GO:0032205
GOBP_POSITIVE_REGULATION_OF_TELOMERE_MAINTENANCE	GO:0032206
GOBP_REGULATION_OF_TELOMERE_MAINTENANCE_VIA_TELOMERASE	GO:0032210
GOBP_NEGATIVE_REGULATION_OF_TELOMERE_MAINTENANCE_VIA_TELOMERASE	GO:0032211
GOBP_REGULATION_OF_SYNAPTIC_TRANSMISSION_CHOLINERGIC	GO:0032222
GOBP_POSITIVE_REGULATION_OF_SYNAPTIC_TRANSMISSION_CHOLINERGIC	GO:0032224
GOBP_REGULATION_OF_SYNAPTIC_TRANSMISSION_DOPAMINERGIC	GO:0032225
GOBP_REGULATION_OF_SYNAPTIC_TRANSMISSION_GABAERGIC	GO:0032228
GOBP_NEGATIVE_REGULATION_OF_SYNAPTIC_TRANSMISSION_GABAERGIC	GO:0032229
GOBP_POSITIVE_REGULATION_OF_SYNAPTIC_TRANSMISSION_GABAERGIC	GO:0032230
GOBP_REGULATION_OF_ACTIN_FILAMENT_BUNDLE_ASSEMBLY	GO:0032231
GOBP_NEGATIVE_REGULATION_OF_ACTIN_FILAMENT_BUNDLE_ASSEMBLY	GO:0032232
GOBP_POSITIVE_REGULATION_OF_ACTIN_FILAMENT_BUNDLE_ASSEMBLY	GO:0032233
GOBP_ACTIVATION_OF_STORE_OPERATED_CALCIUM_CHANNEL_ACTIVITY	GO:0032237
GOBP_ADENOSINE_TRANSPORT	GO:0032238
GOBP_REGULATION_OF_NUCLEOBASE_CONTAINING_COMPOUND_TRANSPORT	GO:0032239
GOBP_POSITIVE_REGULATION_OF_NUCLEOBASE_CONTAINING_COMPOUND_TRANSPORT	GO:0032241
GOBP_SECRETORY_GRANULE_LOCALIZATION	GO:0032252
GOBP_DENSE_CORE_GRANULE_LOCALIZATION	GO:0032253
GOBP_METHYLATION	GO:0032259
GOBP_GMP_SALVAGE	GO:0032263
GOBP_IMP_SALVAGE	GO:0032264
GOBP_REGULATION_OF_PROTEIN_POLYMERIZATION	GO:0032271
GOBP_NEGATIVE_REGULATION_OF_PROTEIN_POLYMERIZATION	GO:0032272
GOBP_POSITIVE_REGULATION_OF_PROTEIN_POLYMERIZATION	GO:0032273
GOBP_GONADOTROPIN_SECRETION	GO:0032274
GOBP_LUTEINIZING_HORMONE_SECRETION	GO:0032275
GOBP_REGULATION_OF_GONADOTROPIN_SECRETION	GO:0032276
GOBP_NEGATIVE_REGULATION_OF_GONADOTROPIN_SECRETION	GO:0032277
GOBP_POSITIVE_REGULATION_OF_GONADOTROPIN_SECRETION	GO:0032278
GOBP_PERIPHERAL_NERVOUS_SYSTEM_MYELIN_MAINTENANCE	GO:0032287
GOBP_MYELIN_ASSEMBLY	GO:0032288
GOBP_CENTRAL_NERVOUS_SYSTEM_MYELIN_FORMATION	GO:0032289
GOBP_AXON_ENSHEATHMENT_IN_CENTRAL_NERVOUS_SYSTEM	GO:0032291
GOBP_PERIPHERAL_NERVOUS_SYSTEM_AXON_ENSHEATHMENT	GO:0032292
GOBP_REGULATION_OF_ICOSANOID_SECRETION	GO:0032303
GOBP_NEGATIVE_REGULATION_OF_ICOSANOID_SECRETION	GO:0032304
GOBP_POSITIVE_REGULATION_OF_ICOSANOID_SECRETION	GO:0032305
GOBP_REGULATION_OF_PROSTAGLANDIN_SECRETION	GO:0032306
GOBP_ICOSANOID_SECRETION	GO:0032309
GOBP_PROSTAGLANDIN_SECRETION	GO:0032310
GOBP_ALANINE_TRANSPORT	GO:0032328
GOBP_SERINE_TRANSPORT	GO:0032329
GOBP_REGULATION_OF_CHONDROCYTE_DIFFERENTIATION	GO:0032330
GOBP_NEGATIVE_REGULATION_OF_CHONDROCYTE_DIFFERENTIATION	GO:0032331
GOBP_POSITIVE_REGULATION_OF_CHONDROCYTE_DIFFERENTIATION	GO:0032332
GOBP_REGULATION_OF_ALDOSTERONE_METABOLIC_PROCESS	GO:0032344
GOBP_REGULATION_OF_HORMONE_METABOLIC_PROCESS	GO:0032350
GOBP_NEGATIVE_REGULATION_OF_HORMONE_METABOLIC_PROCESS	GO:0032351
GOBP_POSITIVE_REGULATION_OF_HORMONE_METABOLIC_PROCESS	GO:0032352
GOBP_NEGATIVE_REGULATION_OF_HORMONE_BIOSYNTHETIC_PROCESS	GO:0032353
GOBP_RESPONSE_TO_FOLLICLE_STIMULATING_HORMONE	GO:0032354
GOBP_RESPONSE_TO_ESTRADIOL	GO:0032355
GOBP_INTRACELLULAR_OXYGEN_HOMEOSTASIS	GO:0032364
GOBP_INTRACELLULAR_LIPID_TRANSPORT	GO:0032365
GOBP_INTRACELLULAR_STEROL_TRANSPORT	GO:0032366
GOBP_REGULATION_OF_LIPID_TRANSPORT	GO:0032368
GOBP_NEGATIVE_REGULATION_OF_LIPID_TRANSPORT	GO:0032369
GOBP_POSITIVE_REGULATION_OF_LIPID_TRANSPORT	GO:0032370
GOBP_REGULATION_OF_STEROL_TRANSPORT	GO:0032371
GOBP_NEGATIVE_REGULATION_OF_STEROL_TRANSPORT	GO:0032372
GOBP_POSITIVE_REGULATION_OF_STEROL_TRANSPORT	GO:0032373
GOBP_REGULATION_OF_INTRACELLULAR_LIPID_TRANSPORT	GO:0032377
GOBP_REGULATION_OF_INTRACELLULAR_TRANSPORT	GO:0032386
GOBP_NEGATIVE_REGULATION_OF_INTRACELLULAR_TRANSPORT	GO:0032387
GOBP_POSITIVE_REGULATION_OF_INTRACELLULAR_TRANSPORT	GO:0032388
GOBP_REGULATION_OF_TRANSPORTER_ACTIVITY	GO:0032409
GOBP_NEGATIVE_REGULATION_OF_TRANSPORTER_ACTIVITY	GO:0032410
GOBP_POSITIVE_REGULATION_OF_TRANSPORTER_ACTIVITY	GO:0032411
GOBP_REGULATION_OF_SODIUM_PROTON_ANTIPORTER_ACTIVITY	GO:0032415
GOBP_POSITIVE_REGULATION_OF_SODIUM_PROTON_ANTIPORTER_ACTIVITY	GO:0032417
GOBP_REGULATION_OF_PHOSPHOLIPASE_A2_ACTIVITY	GO:0032429
GOBP_POSITIVE_REGULATION_OF_PHOSPHOLIPASE_A2_ACTIVITY	GO:0032430
GOBP_ACTIVATION_OF_PHOSPHOLIPASE_A2_ACTIVITY	GO:0032431
GOBP_REGULATION_OF_PROTEASOMAL_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS	GO:0032434
GOBP_NEGATIVE_REGULATION_OF_PROTEASOMAL_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS	GO:0032435
GOBP_POSITIVE_REGULATION_OF_PROTEASOMAL_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS	GO:0032436
GOBP_PROTEIN_MODIFICATION_BY_SMALL_PROTEIN_CONJUGATION	GO:0032446
GOBP_ENDOCYTIC_RECYCLING	GO:0032456
GOBP_REGULATION_OF_PROTEIN_OLIGOMERIZATION	GO:0032459
GOBP_POSITIVE_REGULATION_OF_PROTEIN_OLIGOMERIZATION	GO:0032461
GOBP_REGULATION_OF_CYTOKINESIS	GO:0032465
GOBP_NEGATIVE_REGULATION_OF_CYTOKINESIS	GO:0032466
GOBP_POSITIVE_REGULATION_OF_CYTOKINESIS	GO:0032467
GOBP_ENDOPLASMIC_RETICULUM_CALCIUM_ION_HOMEOSTASIS	GO:0032469
GOBP_NEGATIVE_REGULATION_OF_ENDOPLASMIC_RETICULUM_CALCIUM_ION_CONCENTRATION	GO:0032471
GOBP_NEGATIVE_REGULATION_OF_TYPE_I_INTERFERON_PRODUCTION	GO:0032480
GOBP_POSITIVE_REGULATION_OF_TYPE_I_INTERFERON_PRODUCTION	GO:0032481
GOBP_RAB_PROTEIN_SIGNAL_TRANSDUCTION	GO:0032482
GOBP_REGULATION_OF_RAB_PROTEIN_SIGNAL_TRANSDUCTION	GO:0032483
GOBP_RAL_PROTEIN_SIGNAL_TRANSDUCTION	GO:0032484
GOBP_RAP_PROTEIN_SIGNAL_TRANSDUCTION	GO:0032486
GOBP_CDC42_PROTEIN_SIGNAL_TRANSDUCTION	GO:0032488
GOBP_REGULATION_OF_CDC42_PROTEIN_SIGNAL_TRANSDUCTION	GO:0032489
GOBP_DETECTION_OF_MOLECULE_OF_BACTERIAL_ORIGIN	GO:0032490
GOBP_RESPONSE_TO_BACTERIAL_LIPOPROTEIN	GO:0032493
GOBP_RESPONSE_TO_PEPTIDOGLYCAN	GO:0032494
GOBP_RESPONSE_TO_MURAMYL_DIPEPTIDE	GO:0032495
GOBP_DETECTION_OF_LIPOPOLYSACCHARIDE	GO:0032497
GOBP_MULTICELLULAR_ORGANISM_REPRODUCTION	GO:0032504
GOBP_CYTOKINETIC_PROCESS	GO:0032506
GOBP_MAINTENANCE_OF_PROTEIN_LOCATION_IN_CELL	GO:0032507
GOBP_DNA_DUPLEX_UNWINDING	GO:0032508
GOBP_ENDOSOME_TO_LYSOSOME_TRANSPORT_VIA_MULTIVESICULAR_BODY_SORTING_PATHWAY	GO:0032510
GOBP_LATE_ENDOSOME_TO_VACUOLE_TRANSPORT_VIA_MULTIVESICULAR_BODY_SORTING_PATHWAY	GO:0032511
GOBP_NEGATIVE_REGULATION_OF_PHOSPHOPROTEIN_PHOSPHATASE_ACTIVITY	GO:0032515
GOBP_POSITIVE_REGULATION_OF_PHOSPHOPROTEIN_PHOSPHATASE_ACTIVITY	GO:0032516
GOBP_SOMITE_ROSTRAL_CAUDAL_AXIS_SPECIFICATION	GO:0032525
GOBP_RESPONSE_TO_RETINOIC_ACID	GO:0032526
GOBP_PROTEIN_EXIT_FROM_ENDOPLASMIC_RETICULUM	GO:0032527
GOBP_MICROVILLUS_ORGANIZATION	GO:0032528
GOBP_REGULATION_OF_MICROVILLUS_ORGANIZATION	GO:0032530
GOBP_REGULATION_OF_MICROVILLUS_LENGTH	GO:0032532
GOBP_REGULATION_OF_MICROVILLUS_ASSEMBLY	GO:0032534
GOBP_REGULATION_OF_CELLULAR_COMPONENT_SIZE	GO:0032535
GOBP_REGULATION_OF_CELL_PROJECTION_SIZE	GO:0032536
GOBP_MITOCHONDRIAL_TRANSLATION	GO:0032543
GOBP_RESPONSE_TO_PROGESTERONE	GO:0032570
GOBP_RESPONSE_TO_VITAMIN_K	GO:0032571
GOBP_PROTEIN_TRANSPORT_WITHIN_LIPID_BILAYER	GO:0032594
GOBP_PROTEIN_TRANSPORT_INTO_MEMBRANE_RAFT	GO:0032596
GOBP_CHEMOKINE_PRODUCTION	GO:0032602
GOBP_GRANULOCYTE_MACROPHAGE_COLONY_STIMULATING_FACTOR_PRODUCTION	GO:0032604
GOBP_TYPE_I_INTERFERON_PRODUCTION	GO:0032606
GOBP_INTERFERON_ALPHA_PRODUCTION	GO:0032607
GOBP_INTERFERON_BETA_PRODUCTION	GO:0032608
GOBP_TYPE_II_INTERFERON_PRODUCTION	GO:0032609
GOBP_INTERLEUKIN_1_ALPHA_PRODUCTION	GO:0032610
GOBP_INTERLEUKIN_1_BETA_PRODUCTION	GO:0032611
GOBP_INTERLEUKIN_1_PRODUCTION	GO:0032612
GOBP_INTERLEUKIN_10_PRODUCTION	GO:0032613
GOBP_INTERLEUKIN_12_PRODUCTION	GO:0032615
GOBP_INTERLEUKIN_13_PRODUCTION	GO:0032616
GOBP_INTERLEUKIN_17_PRODUCTION	GO:0032620
GOBP_INTERLEUKIN_18_PRODUCTION	GO:0032621
GOBP_INTERLEUKIN_2_PRODUCTION	GO:0032623
GOBP_INTERLEUKIN_23_PRODUCTION	GO:0032627
GOBP_INTERLEUKIN_4_PRODUCTION	GO:0032633
GOBP_INTERLEUKIN_5_PRODUCTION	GO:0032634
GOBP_INTERLEUKIN_6_PRODUCTION	GO:0032635
GOBP_INTERLEUKIN_8_PRODUCTION	GO:0032637
GOBP_REGULATION_OF_INTERLEUKIN_18_PRODUCTION	GO:0032661
GOBP_REGULATION_OF_INTERLEUKIN_4_PRODUCTION	GO:0032673
GOBP_NEGATIVE_REGULATION_OF_CHEMOKINE_PRODUCTION	GO:0032682
GOBP_NEGATIVE_REGULATION_OF_INTERFERON_ALPHA_PRODUCTION	GO:0032687
GOBP_NEGATIVE_REGULATION_OF_INTERFERON_BETA_PRODUCTION	GO:0032688
GOBP_NEGATIVE_REGULATION_OF_TYPE_II_INTERFERON_PRODUCTION	GO:0032689
GOBP_NEGATIVE_REGULATION_OF_INTERLEUKIN_1_BETA_PRODUCTION	GO:0032691
GOBP_NEGATIVE_REGULATION_OF_INTERLEUKIN_1_PRODUCTION	GO:0032692
GOBP_NEGATIVE_REGULATION_OF_INTERLEUKIN_10_PRODUCTION	GO:0032693
GOBP_NEGATIVE_REGULATION_OF_INTERLEUKIN_12_PRODUCTION	GO:0032695
GOBP_NEGATIVE_REGULATION_OF_INTERLEUKIN_13_PRODUCTION	GO:0032696
GOBP_NEGATIVE_REGULATION_OF_INTERLEUKIN_17_PRODUCTION	GO:0032700
GOBP_NEGATIVE_REGULATION_OF_INTERLEUKIN_2_PRODUCTION	GO:0032703
GOBP_NEGATIVE_REGULATION_OF_INTERLEUKIN_4_PRODUCTION	GO:0032713
GOBP_NEGATIVE_REGULATION_OF_INTERLEUKIN_5_PRODUCTION	GO:0032714
GOBP_NEGATIVE_REGULATION_OF_INTERLEUKIN_6_PRODUCTION	GO:0032715
GOBP_NEGATIVE_REGULATION_OF_INTERLEUKIN_8_PRODUCTION	GO:0032717
GOBP_POSITIVE_REGULATION_OF_CHEMOKINE_PRODUCTION	GO:0032722
GOBP_POSITIVE_REGULATION_OF_GRANULOCYTE_MACROPHAGE_COLONY_STIMULATING_FACTOR_PRODUCTION	GO:0032725
GOBP_POSITIVE_REGULATION_OF_INTERFERON_ALPHA_PRODUCTION	GO:0032727
GOBP_POSITIVE_REGULATION_OF_INTERFERON_BETA_PRODUCTION	GO:0032728
GOBP_POSITIVE_REGULATION_OF_TYPE_II_INTERFERON_PRODUCTION	GO:0032729
GOBP_POSITIVE_REGULATION_OF_INTERLEUKIN_1_ALPHA_PRODUCTION	GO:0032730
GOBP_POSITIVE_REGULATION_OF_INTERLEUKIN_1_BETA_PRODUCTION	GO:0032731
GOBP_POSITIVE_REGULATION_OF_INTERLEUKIN_1_PRODUCTION	GO:0032732
GOBP_POSITIVE_REGULATION_OF_INTERLEUKIN_10_PRODUCTION	GO:0032733
GOBP_POSITIVE_REGULATION_OF_INTERLEUKIN_12_PRODUCTION	GO:0032735
GOBP_POSITIVE_REGULATION_OF_INTERLEUKIN_17_PRODUCTION	GO:0032740
GOBP_POSITIVE_REGULATION_OF_INTERLEUKIN_18_PRODUCTION	GO:0032741
GOBP_POSITIVE_REGULATION_OF_INTERLEUKIN_2_PRODUCTION	GO:0032743
GOBP_POSITIVE_REGULATION_OF_INTERLEUKIN_23_PRODUCTION	GO:0032747
GOBP_POSITIVE_REGULATION_OF_INTERLEUKIN_5_PRODUCTION	GO:0032754
GOBP_POSITIVE_REGULATION_OF_INTERLEUKIN_6_PRODUCTION	GO:0032755
GOBP_POSITIVE_REGULATION_OF_INTERLEUKIN_8_PRODUCTION	GO:0032757
GOBP_MAST_CELL_CYTOKINE_PRODUCTION	GO:0032762
GOBP_POSITIVE_REGULATION_OF_MAST_CELL_CYTOKINE_PRODUCTION	GO:0032765
GOBP_REGULATION_OF_MONOOXYGENASE_ACTIVITY	GO:0032768
GOBP_NEGATIVE_REGULATION_OF_MONOOXYGENASE_ACTIVITY	GO:0032769
GOBP_POSITIVE_REGULATION_OF_MONOOXYGENASE_ACTIVITY	GO:0032770
GOBP_DNA_METHYLATION_ON_CYTOSINE	GO:0032776
GOBP_NEGATIVE_REGULATION_OF_ATP_DEPENDENT_ACTIVITY	GO:0032780
GOBP_POSITIVE_REGULATION_OF_ATP_DEPENDENT_ACTIVITY	GO:0032781
GOBP_BILE_ACID_SECRETION	GO:0032782
GOBP_REGULATION_OF_DNA_TEMPLATED_TRANSCRIPTION_ELONGATION	GO:0032784
GOBP_NEGATIVE_REGULATION_OF_DNA_TEMPLATED_TRANSCRIPTION_ELONGATION	GO:0032785
GOBP_POSITIVE_REGULATION_OF_DNA_TEMPLATED_TRANSCRIPTION_ELONGATION	GO:0032786
GOBP_MONOCARBOXYLIC_ACID_METABOLIC_PROCESS	GO:0032787
GOBP_RIBOSOME_DISASSEMBLY	GO:0032790
GOBP_NEGATIVE_REGULATION_OF_CREB_TRANSCRIPTION_FACTOR_ACTIVITY	GO:0032792
GOBP_POSITIVE_REGULATION_OF_CREB_TRANSCRIPTION_FACTOR_ACTIVITY	GO:0032793
GOBP_LOW_DENSITY_LIPOPROTEIN_RECEPTOR_PARTICLE_METABOLIC_PROCESS	GO:0032799
GOBP_RECEPTOR_CATABOLIC_PROCESS	GO:0032801
GOBP_LACRIMAL_GLAND_DEVELOPMENT	GO:0032808
GOBP_NEGATIVE_REGULATION_OF_EPINEPHRINE_SECRETION	GO:0032811
GOBP_REGULATION_OF_NATURAL_KILLER_CELL_ACTIVATION	GO:0032814
GOBP_NEGATIVE_REGULATION_OF_NATURAL_KILLER_CELL_ACTIVATION	GO:0032815
GOBP_POSITIVE_REGULATION_OF_NATURAL_KILLER_CELL_ACTIVATION	GO:0032816
GOBP_REGULATION_OF_NATURAL_KILLER_CELL_PROLIFERATION	GO:0032817
GOBP_REGULATION_OF_NATURAL_KILLER_CELL_DIFFERENTIATION	GO:0032823
